date,n,avg_conf,n_heading_in_model,heading_coverage,top1_known_headings,top1,top4,top10,outside_top10,n_top1,n_top4,n_top4_only,top4_known_headings,n_top10,n_top10_only,top10_known_headings,n_outside_top10,review_rate_t0.30,auto_coverage_t0.30,auto_error_rate_t0.30,auto_top4_rescue_t0.30,auto_top10_rescue_t0.30,review_rate_t0.40,auto_coverage_t0.40,auto_error_rate_t0.40,auto_top4_rescue_t0.40,auto_top10_rescue_t0.40,review_rate_t0.50,auto_coverage_t0.50,auto_error_rate_t0.50,auto_top4_rescue_t0.50,auto_top10_rescue_t0.50,review_rate_t0.60,auto_coverage_t0.60,auto_error_rate_t0.60,auto_top4_rescue_t0.60,auto_top10_rescue_t0.60,review_rate_t0.70,auto_coverage_t0.70,auto_error_rate_t0.70,auto_top4_rescue_t0.70,auto_top10_rescue_t0.70
2026-02-05,451,0.598412235963371,447,0.991130820399113,0.5391498881431768,0.5343680709534369,0.7760532150776053,0.8736141906873615,0.12638580931263857,241,350,109,0.7829977628635347,394,44,0.8814317673378076,57,0.15521064301552107,0.844789356984479,0.3963254593175853,0.2204724409448819,0.30183727034120733,0.29046563192904656,0.7095343680709535,0.334375,0.178125,0.246875,0.4057649667405765,0.5942350332594235,0.2947761194029851,0.16417910447761194,0.22014925373134328,0.5077605321507761,0.49223946784922396,0.24324324324324326,0.12612612612612611,0.18018018018018017,0.5898004434589801,0.41019955654101997,0.20540540540540542,0.11351351351351352,0.14594594594594595
2026-02-10,1184,0.6467773911694216,1169,0.987331081081081,0.5303678357570573,0.5236486486486487,0.722972972972973,0.8141891891891891,0.1858108108108108,620,856,236,0.7322497861420018,964,108,0.8246364414029085,220,0.13766891891891891,0.862331081081081,0.42115572967678744,0.1909892262487757,0.2713026444662096,0.2516891891891892,0.7483108108108109,0.37697516930022573,0.17607223476297967,0.24153498871331827,0.33614864864864863,0.6638513513513513,0.3371501272264631,0.15267175572519084,0.21501272264631044,0.4408783783783784,0.5591216216216216,0.2990936555891239,0.12537764350453173,0.18429003021148035,0.5244932432432432,0.47550675675675674,0.2522202486678508,0.09769094138543517,0.1492007104795737
2026-02-11,395,0.6532796329523943,384,0.9721518987341772,0.4296875,0.4177215189873418,0.6835443037974683,0.7848101265822784,0.21518987341772153,165,270,105,0.703125,310,40,0.8072916666666666,85,0.12151898734177215,0.8784810126582279,0.5273775216138329,0.26512968299711814,0.34870317002881845,0.1949367088607595,0.8050632911392405,0.5062893081761006,0.25471698113207547,0.33647798742138363,0.3037974683544304,0.6962025316455697,0.4727272727272727,0.2545454545454545,0.3381818181818182,0.43544303797468353,0.5645569620253165,0.42152466367713004,0.22869955156950672,0.3004484304932735,0.5316455696202531,0.46835443037974683,0.3783783783783784,0.1891891891891892,0.2648648648648649
2026-02-12,625,0.6299693422436714,616,0.9856,0.5308441558441559,0.5232,0.7376,0.8368,0.1632,327,461,134,0.7483766233766234,523,62,0.849025974025974,102,0.1408,0.8592,0.41527001862197394,0.21042830540037244,0.29981378026070765,0.2336,0.7664,0.37160751565762007,0.18997912317327767,0.27348643006263046,0.3344,0.6656,0.34375,0.1875,0.2620192307692308,0.4688,0.5312,0.32228915662650603,0.1566265060240964,0.2319277108433735,0.56,0.44,0.28,0.12727272727272726,0.20727272727272728
2026-02-17,1173,0.6405494442401741,1157,0.9863597612958227,0.44165946413137425,0.4356351236146633,0.6973572037510657,0.803921568627451,0.19607843137254902,511,818,307,0.7070008643042351,943,125,0.8150388936905791,230,0.1517476555839727,0.8482523444160273,0.5105527638190954,0.2663316582914573,0.35376884422110555,0.24040920716112532,0.7595907928388747,0.4769921436588103,0.244668911335578,0.3254769921436588,0.3452685421994885,0.6547314578005116,0.4361979166666667,0.22786458333333334,0.29296875,0.4458653026427962,0.5541346973572038,0.3892307692307692,0.18307692307692308,0.24461538461538462,0.5311167945439045,0.46888320545609546,0.3418181818181818,0.16363636363636364,0.21454545454545454
2026-02-18,311,0.7198437600848759,311,1.0,0.6720257234726688,0.6720257234726688,0.8488745980707395,0.8906752411575563,0.10932475884244373,209,264,55,0.8488745980707395,277,13,0.8906752411575563,34,0.1157556270096463,0.8842443729903537,0.26181818181818184,0.1709090909090909,0.19272727272727272,0.1864951768488746,0.8135048231511254,0.22134387351778656,0.1541501976284585,0.16600790513833993,0.24758842443729903,0.752411575562701,0.18803418803418803,0.13247863247863248,0.13675213675213677,0.31511254019292606,0.684887459807074,0.15492957746478872,0.10328638497652583,0.107981220657277,0.37942122186495175,0.6205787781350482,0.11398963730569948,0.07772020725388601,0.07772020725388601
2026-02-19,692,0.6322062636451052,689,0.9956647398843931,0.5108853410740203,0.5086705202312138,0.7658959537572254,0.8815028901734104,0.11849710982658959,352,530,178,0.7692307692307693,610,80,0.8853410740203193,82,0.13583815028901733,0.8641618497109826,0.43645484949832775,0.2508361204013378,0.3394648829431438,0.24132947976878613,0.7586705202312138,0.38666666666666666,0.21333333333333335,0.29904761904761906,0.3569364161849711,0.6430635838150289,0.3235955056179775,0.1797752808988764,0.24719101123595505,0.45664739884393063,0.5433526011560693,0.2632978723404255,0.14361702127659576,0.20212765957446807,0.5404624277456648,0.4595375722543353,0.2169811320754717,0.11320754716981132,0.16037735849056603
2026-02-24,1046,0.62782259494864,1043,0.997131931166348,0.4841802492809204,0.48279158699808794,0.7447418738049714,0.8604206500956023,0.13957934990439771,505,779,274,0.7468839884947267,900,121,0.862895493767977,146,0.12715105162523901,0.872848948374761,0.47535596933187296,0.2508214676889376,0.35706462212486306,0.2294455066921606,0.7705544933078394,0.43672456575682383,0.23821339950372208,0.3325062034739454,0.36424474187380496,0.635755258126195,0.39849624060150374,0.21353383458646616,0.3022556390977444,0.4751434034416826,0.5248565965583174,0.3551912568306011,0.18579234972677597,0.2568306010928962,0.5621414913957935,0.4378585086042065,0.2925764192139738,0.13973799126637554,0.2074235807860262
2026-02-25,288,0.6598749418432514,281,0.9756944444444444,0.501779359430605,0.4895833333333333,0.7326388888888888,0.8229166666666666,0.17708333333333334,141,211,70,0.7508896797153025,237,26,0.8434163701067615,51,0.13541666666666666,0.8645833333333334,0.4457831325301205,0.24497991967871485,0.30522088353413657,0.20833333333333334,0.7916666666666666,0.40789473684210525,0.23684210526315788,0.2850877192982456,0.2881944444444444,0.7118055555555556,0.3902439024390244,0.24390243902439024,0.28780487804878047,0.3784722222222222,0.6215277777777778,0.3463687150837989,0.24022346368715083,0.27932960893854747,0.5104166666666666,0.4895833333333333,0.2907801418439716,0.19858156028368795,0.23404255319148937
2026-02-26,664,0.629608081204884,659,0.9924698795180723,0.5220030349013657,0.5180722891566265,0.7635542168674698,0.858433734939759,0.14156626506024098,344,507,163,0.7693474962063733,570,63,0.8649468892261002,94,0.13704819277108435,0.8629518072289156,0.43106457242582896,0.2356020942408377,0.3158813263525305,0.23644578313253012,0.7635542168674698,0.40039447731755423,0.22485207100591717,0.2978303747534517,0.35542168674698793,0.6445783132530121,0.35514018691588783,0.1985981308411215,0.2616822429906542,0.4623493975903614,0.5376506024096386,0.3165266106442577,0.17086834733893558,0.22969187675070027,0.5617469879518072,0.4382530120481928,0.2646048109965636,0.14432989690721648,0.19243986254295534
2026-03-03,907,0.6392230479480019,899,0.9911797133406836,0.47052280311457173,0.4663726571113561,0.75303197353914,0.8434399117971334,0.1565600882028666,423,683,260,0.7597330367074527,765,82,0.8509454949944383,142,0.14002205071664828,0.8599779492833517,0.48205128205128206,0.28717948717948716,0.36538461538461536,0.23814773980154355,0.7618522601984564,0.44573082489146165,0.27206946454413894,0.35021707670043417,0.3539140022050717,0.6460859977949284,0.40102389078498296,0.2525597269624573,0.3225255972696246,0.4564498346196251,0.5435501653803748,0.3448275862068966,0.20081135902636918,0.2616632860040568,0.5479603087100331,0.4520396912899669,0.28536585365853656,0.15853658536585366,0.2073170731707317
2026-03-04,359,0.6237727417026888,352,0.9805013927576601,0.5227272727272727,0.5125348189415042,0.7715877437325905,0.8523676880222841,0.14763231197771587,184,277,93,0.7869318181818182,306,29,0.8693181818181818,53,0.18384401114206128,0.8161559888579387,0.4129692832764505,0.2696245733788396,0.31399317406143346,0.2590529247910863,0.7409470752089137,0.39473684210526316,0.2518796992481203,0.29699248120300753,0.3565459610027855,0.6434540389972145,0.3593073593073593,0.22510822510822512,0.2597402597402597,0.4735376044568245,0.5264623955431755,0.328042328042328,0.20105820105820105,0.23809523809523808,0.5682451253481894,0.43175487465181056,0.3032258064516129,0.1870967741935484,0.22580645161290322
2026-03-05,611,0.6145716505750112,609,0.9967266775777414,0.458128078817734,0.45662847790507366,0.7659574468085106,0.8739770867430442,0.1260229132569558,279,468,189,0.7684729064039408,534,66,0.8768472906403941,77,0.14893617021276595,0.851063829787234,0.4826923076923077,0.2980769230769231,0.3923076923076923,0.23731587561374795,0.762684124386252,0.4570815450643777,0.2854077253218884,0.3776824034334764,0.37970540098199673,0.6202945990180033,0.40897097625329815,0.24802110817941952,0.32189973614775724,0.4877250409165303,0.5122749590834698,0.35782747603833864,0.2108626198083067,0.28434504792332266,0.5842880523731587,0.4157119476268412,0.30708661417322836,0.15748031496062992,0.2283464566929134
2026-03-18,2314,0.6334864836276325,2294,0.9913569576490925,0.523539668700959,0.5190146931719966,0.7489196197061365,0.8465859982713916,0.15341400172860847,1201,1733,532,0.7554489973844812,1959,226,0.8539668700959023,355,0.1495246326707001,0.8504753673293,0.4181910569105691,0.21646341463414634,0.29573170731707316,0.23768366464995677,0.7623163353500432,0.3866213151927438,0.20578231292517007,0.2789115646258503,0.34788245462402767,0.6521175453759723,0.34791252485089463,0.1901921802518224,0.25182239893969516,0.4520311149524633,0.5479688850475367,0.29337539432176657,0.1608832807570978,0.21214511041009465,0.5419187554019015,0.4580812445980985,0.2622641509433962,0.14339622641509434,0.18962264150943398
2026-03-19,524,0.6161236021781468,514,0.9809160305343512,0.5350194552529183,0.5248091603053435,0.7862595419847328,0.8683206106870229,0.1316793893129771,275,412,137,0.8015564202334631,455,43,0.8852140077821011,69,0.15839694656488548,0.8416030534351145,0.42630385487528344,0.26077097505668934,0.3242630385487528,0.28053435114503816,0.7194656488549618,0.3740053050397878,0.23872679045092837,0.29708222811671087,0.383587786259542,0.6164122137404581,0.34055727554179566,0.24148606811145512,0.28792569659442724,0.45038167938931295,0.549618320610687,0.3194444444444444,0.22916666666666666,0.2708333333333333,0.5648854961832062,0.4351145038167939,0.2982456140350877,0.21929824561403508,0.2543859649122807
2026-03-24,918,0.6586218247096782,863,0.9400871459694989,0.5538818076477404,0.5206971677559913,0.7766884531590414,0.8376906318082789,0.16230936819172112,478,713,235,0.8261877172653534,769,56,0.8910776361529548,149,0.11546840958605664,0.8845315904139434,0.4396551724137931,0.25,0.29926108374384236,0.21459694989106753,0.7854030501089324,0.40499306518723993,0.22330097087378642,0.26490984743411927,0.3355119825708061,0.664488017429194,0.3557377049180328,0.18524590163934426,0.21639344262295082,0.4074074074074074,0.5925925925925926,0.33088235294117646,0.15808823529411764,0.18566176470588236,0.4793028322440087,0.5206971677559913,0.3158995815899582,0.14225941422594143,0.16108786610878661
2026-03-25,469,0.6931262858577375,464,0.9893390191897654,0.6142241379310345,0.6076759061833689,0.7782515991471215,0.8550106609808102,0.14498933901918976,285,365,80,0.7866379310344828,401,36,0.8642241379310345,68,0.10660980810234541,0.8933901918976546,0.3460620525059666,0.1431980906921241,0.21479713603818615,0.18550106609808104,0.814498933901919,0.306282722513089,0.13350785340314136,0.18848167539267016,0.2899786780383795,0.7100213219616205,0.25225225225225223,0.10510510510510511,0.15615615615615616,0.35607675906183367,0.6439232409381663,0.23841059602649006,0.09933774834437085,0.1456953642384106,0.42217484008528783,0.5778251599147122,0.2066420664206642,0.08856088560885608,0.12915129151291513
2026-03-26,526,0.5728729586099264,523,0.9942965779467681,0.44550669216061184,0.4429657794676806,0.7357414448669202,0.8498098859315589,0.15019011406844107,233,387,154,0.739961759082218,447,60,0.8546845124282982,79,0.17300380228136883,0.8269961977186312,0.49885057471264366,0.30114942528735633,0.39080459770114945,0.2946768060836502,0.7053231939163498,0.4636118598382749,0.29110512129380056,0.3719676549865229,0.44106463878326996,0.55893536121673,0.41496598639455784,0.24489795918367346,0.3333333333333333,0.5551330798479087,0.4448669201520912,0.3717948717948718,0.20512820512820512,0.2948717948717949,0.6634980988593155,0.3365019011406844,0.327683615819209,0.1864406779661017,0.2768361581920904
2026-04-14,3275,0.6345696812128747,3236,0.9880916030534351,0.4969097651421508,0.4909923664122137,0.7267175572519083,0.8235114503816794,0.1764885496183206,1608,2380,772,0.7354758961681088,2697,317,0.8334363411619283,578,0.1282442748091603,0.8717557251908397,0.461646234676007,0.2318739054290718,0.3145359019264448,0.23083969465648854,0.7691603053435114,0.4279475982532751,0.21238586740770146,0.29217943628423976,0.347175572519084,0.6528244274809161,0.3793264733395697,0.18849391955098221,0.2591206735266604,0.4485496183206107,0.5514503816793893,0.33554817275747506,0.16223698781838317,0.22425249169435216,0.5425954198473283,0.45740458015267177,0.287716955941255,0.130173564753004,0.1822429906542056
2026-04-15,290,0.6800972749960834,286,0.9862068965517241,0.548951048951049,0.5413793103448276,0.7551724137931034,0.8551724137931035,0.14482758620689656,157,219,62,0.7657342657342657,248,29,0.8671328671328671,42,0.1482758620689655,0.8517241379310345,0.3765182186234818,0.1700404858299595,0.2631578947368421,0.20689655172413793,0.7931034482758621,0.36086956521739133,0.16521739130434782,0.2565217391304348,0.32068965517241377,0.6793103448275862,0.2893401015228426,0.13705583756345177,0.20812182741116753,0.3758620689655172,0.6241379310344828,0.23204419889502761,0.09944751381215469,0.1712707182320442,0.45517241379310347,0.5448275862068965,0.20253164556962025,0.0949367088607595,0.15822784810126583
2026-04-16,309,0.6122708469147049,303,0.9805825242718447,0.528052805280528,0.517799352750809,0.7799352750809061,0.8511326860841424,0.1488673139158576,160,241,81,0.7953795379537953,263,22,0.8679867986798679,46,0.12944983818770225,0.8705501618122977,0.4349442379182156,0.24907063197026022,0.30111524163568776,0.24919093851132687,0.7508090614886731,0.38362068965517243,0.21982758620689655,0.2672413793103448,0.37216828478964403,0.627831715210356,0.3247422680412371,0.19072164948453607,0.2268041237113402,0.47572815533980584,0.5242718446601942,0.2777777777777778,0.14814814814814814,0.17901234567901234,0.5792880258899676,0.42071197411003236,0.2692307692307692,0.13846153846153847,0.17692307692307693
2026-04-21,852,0.6431035910921058,848,0.9953051643192489,0.5153301886792453,0.5129107981220657,0.7429577464788732,0.8556338028169014,0.1443661971830986,437,633,196,0.7464622641509434,729,96,0.8596698113207547,123,0.12089201877934272,0.8791079812206573,0.4379172229639519,0.22563417890520696,0.3177570093457944,0.2112676056338028,0.7887323943661971,0.40029761904761907,0.22172619047619047,0.2961309523809524,0.3286384976525822,0.6713615023474179,0.35664335664335667,0.20104895104895104,0.26223776223776224,0.44366197183098594,0.5563380281690141,0.2974683544303797,0.17088607594936708,0.21940928270042195,0.5422535211267606,0.45774647887323944,0.24871794871794872,0.12564102564102564,0.17435897435897435
2026-04-22,264,0.7048325693855683,264,1.0,0.6515151515151515,0.6515151515151515,0.821969696969697,0.9128787878787878,0.08712121212121213,172,217,45,0.821969696969697,241,24,0.9128787878787878,23,0.09848484848484848,0.9015151515151515,0.31092436974789917,0.18487394957983194,0.24369747899159663,0.17045454545454544,0.8295454545454546,0.2785388127853881,0.1598173515981735,0.2146118721461187,0.24621212121212122,0.7537878787878788,0.23115577889447236,0.12562814070351758,0.18090452261306533,0.32575757575757575,0.6742424242424242,0.1797752808988764,0.0898876404494382,0.14606741573033707,0.4166666666666667,0.5833333333333334,0.12337662337662338,0.07142857142857142,0.11038961038961038
2026-04-23,585,0.6475533032264464,578,0.9880341880341881,0.5847750865051903,0.5777777777777777,0.7931623931623931,0.8905982905982905,0.1094017094017094,338,464,126,0.8027681660899654,521,57,0.9013840830449827,64,0.13504273504273503,0.864957264957265,0.36363636363636365,0.1857707509881423,0.2766798418972332,0.24444444444444444,0.7555555555555555,0.31221719457013575,0.15610859728506787,0.22624434389140272,0.3435897435897436,0.6564102564102564,0.25,0.12760416666666666,0.17708333333333334,0.4307692307692308,0.5692307692307692,0.2042042042042042,0.11711711711711711,0.15015015015015015,0.5367521367521367,0.46324786324786327,0.15129151291512916,0.08856088560885608,0.11070110701107011
2026-04-28,1237,0.6213450357137231,1234,0.9975747776879548,0.39222042139384117,0.39126919967663704,0.6734033953112368,0.7809215844785772,0.2190784155214228,484,833,349,0.6750405186385737,966,133,0.7828200972447326,271,0.13419563459983833,0.8658043654001617,0.5676937441643324,0.26704014939309056,0.36881419234360413,0.25949878738884397,0.740501212611156,0.5338427947598253,0.25436681222707425,0.34388646288209607,0.3718674211802749,0.6281325788197252,0.5019305019305019,0.24195624195624196,0.31402831402831405,0.46806790622473726,0.5319320937752627,0.47112462006079026,0.23100303951367782,0.28419452887537994,0.555375909458367,0.444624090541633,0.42363636363636364,0.18727272727272729,0.2381818181818182
2026-04-29,316,0.546014553690447,314,0.9936708860759493,0.4171974522292994,0.41455696202531644,0.6645569620253164,0.7816455696202531,0.21835443037974683,131,210,79,0.6687898089171974,247,37,0.7866242038216561,69,0.2468354430379747,0.7531645569620253,0.47478991596638653,0.2605042016806723,0.35714285714285715,0.34177215189873417,0.6582278481012658,0.4423076923076923,0.23557692307692307,0.3173076923076923,0.47151898734177217,0.5284810126582279,0.38323353293413176,0.2215568862275449,0.31137724550898205,0.5917721518987342,0.40822784810126583,0.3178294573643411,0.15503875968992248,0.2558139534883721,0.6487341772151899,0.3512658227848101,0.27927927927927926,0.11711711711711711,0.21621621621621623
2026-04-30,471,0.600212066100155,470,0.9978768577494692,0.44893617021276594,0.44798301486199577,0.7303609341825902,0.8492569002123143,0.15074309978768577,211,344,133,0.7319148936170212,400,56,0.851063829787234,71,0.14437367303609341,0.8556263269639066,0.5012406947890818,0.2630272952853598,0.3746898263027295,0.2823779193205945,0.7176220806794055,0.4526627218934911,0.2455621301775148,0.34023668639053256,0.39490445859872614,0.6050955414012739,0.42105263157894735,0.23508771929824562,0.3263157894736842,0.5392781316348195,0.4607218683651805,0.35944700460829493,0.21658986175115208,0.2764976958525346,0.6114649681528662,0.3885350318471338,0.3333333333333333,0.18579234972677597,0.25136612021857924
2026-05-06,1264,0.6002903943645614,1258,0.995253164556962,0.43084260731319557,0.4287974683544304,0.6962025316455697,0.8362341772151899,0.16376582278481014,542,880,338,0.699523052464229,1057,177,0.8402225755166932,207,0.15585443037974683,0.8441455696202531,0.5173383317713215,0.2736644798500469,0.3908153701968135,0.27689873417721517,0.7231012658227848,0.47921225382932164,0.2614879649890591,0.36542669584245074,0.39794303797468356,0.6020569620253164,0.4283837056504599,0.2352168199737188,0.32588699080157685,0.5126582278481012,0.4873417721518987,0.38311688311688313,0.2077922077922078,0.29383116883116883,0.6147151898734177,0.3852848101265823,0.3264887063655031,0.188911704312115,0.25256673511293637
2026-05-07,600,0.6344723952685793,591,0.985,0.428087986463621,0.4216666666666667,0.7366666666666667,0.8566666666666667,0.14333333333333334,253,442,189,0.7478849407783418,514,72,0.8697123519458545,86,0.12833333333333333,0.8716666666666667,0.5315487571701721,0.30975143403441685,0.4225621414913958,0.25333333333333335,0.7466666666666667,0.48214285714285715,0.29910714285714285,0.38392857142857145,0.3566666666666667,0.6433333333333333,0.4533678756476684,0.27979274611398963,0.35751295336787564,0.455,0.545,0.40061162079510704,0.2324159021406728,0.3119266055045872,0.5566666666666666,0.44333333333333336,0.34962406015037595,0.23684210526315788,0.3007518796992481
2026-05-12,1172,0.614660136598725,1167,0.9957337883959044,0.5021422450728363,0.5,0.7261092150170648,0.8626279863481229,0.13737201365187712,586,851,265,0.7292202227934875,1011,160,0.8663239074550129,161,0.16638225255972697,0.8336177474402731,0.43398157625383826,0.2128966223132037,0.3367451381780962,0.2832764505119454,0.7167235494880546,0.3773809523809524,0.19523809523809524,0.2976190476190476,0.38993174061433444,0.6100682593856656,0.3202797202797203,0.15664335664335666,0.2517482517482518,0.4863481228668942,0.5136518771331058,0.2807308970099668,0.13953488372093023,0.22093023255813954,0.5708191126279863,0.42918088737201365,0.21669980119284293,0.10536779324055666,0.16898608349900596
